Store ,StreetNum,Crime,,Store Address,,,
Target,1280,PETTY THEFT(from Building) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VANDALISM ($400 OR MORE) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DUI ALCOHOL (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT (SHOPLIFT) W/2+ PRIOR CONVICTIONS (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORD CONDUCT:ALC (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,POSS NARCOTIC CONTROLLED SUBS (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DUI ALCOHOL (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL ROBBERY - WEAPON USED,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT (Shoplifting) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,STALKING (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(from Building) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT (SHOPLIFT) W/2+ PRIOR CONVICTIONS (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT:DOG [OVER $950] (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,BURGLARY (COMMERCIAL) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,TREATMENT-MANDATED FELONY HARD DRUGS W/2 PRIORS (F,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT (SHOPLIFT) W/2+ PRIOR CONVICTIONS (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,POSS NARCOTIC CONTROLLED SUBS (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,OTHER SEX CRIME,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(from Building) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,TREATMENT-MANDATED FELONY HARD DRUGS W/2 PRIORS (F,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,POSSESS CONTROLLED SUBSTANCE (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DUI ALCOHOL (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORD CONDUCT:ALC (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VANDALISM ($400 OR MORE) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOOT AT INHABITED DWELLING/VEH (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,BATTERY ON PERSON ON SCHOOL/HOSPITAL/PARK PROPERTY (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Pocket Picking) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VANDALISM ($400 OR MORE) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT (Shoplifting) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,POSS NARCOTIC CONTROLLED SUBS (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SIMPLE BATTERY (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT (Shoplifting) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DUI ALCOHOL (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,FRAUD,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,FRAUD,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT (Shoplifting) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORD CONDUCT:ALC (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DUI ALCOHOL (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,CARRY CONCEALED DIRK OR DAGGER (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,CARRY CONCEALED WEAPON ON PERSON (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DUI ALCOHOL:CAUSING BODILY INJURY (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORD CONDUCT:ALC (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VANDALISM [$400 OR LESS] (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORD CONDUCT:ALC (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(from Building) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,WILLFUL CRUELTY TO CHILD: WITH INJURY/DEATH (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VEHICLE BREAK-IN/THEFT,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORD CONDUCT:ALC (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,TAMPER WITH VEH,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,BATTERY ON PERSON (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT (Shoplifting) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,THEFT (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,OTHER SEX CRIME,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,COMMERCIAL BURGLARY,,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORD CONDUCT:ALC (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT:AUTO (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,ANNOYING PHONE CALL OBSCENE/THREATENING - INTIMIDATION (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VANDALISM [$400 OR LESS] (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SIMPLE BATTERY (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VANDALISM ($400 OR MORE) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,POSS NARCOTIC CONTROLLED SUBS (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,SHOPLIFTING (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,THREATEN CRIME WITH INTENT TO TERRORIZE (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(Shoplift) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DUI ALCOHOL (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,GRAND THEFT (Shoplifting) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,PETTY THEFT(All Other Larceny) (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,THREATEN SCHOOL/PUBLIC OFCR/EMPLOYEE (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,1280,VANDALISM ($400 OR MORE) (F),,"1280 Auto Park Way, Escondido, CA 92029",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,THREATEN EXECUTIVE OFFICER WITH VIOLENCE (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,MINOR POSS ALC (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,MINOR POSS ALC (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,SHOPLIFTING (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(All Other Larceny) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,SIMPLE BATTERY (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM ($400 OR MORE) (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM ($400 OR MORE) (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM ($400 OR MORE) (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,COMMERCIAL ROBBERY - WEAPON USED,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(All Other Larceny) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM [$400 OR LESS] (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,WILLFUL CRUELTY TO CHILD:WITH MINOR INJURY (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM ($400 OR MORE) (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,COMMERCIAL BURGLARY,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM ($400 OR MORE) (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM [$400 OR LESS] (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM [$400 OR LESS] (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM ($400 OR MORE) (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,SHOPLIFTING (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,COMMERCIAL BURGLARY,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM [$400 OR LESS] (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VEHICLE BREAK-IN/THEFT,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,DISORD CONDUCT:ALC (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,SIMPLE BATTERY (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PROHIBITED BY COURT ORDERS:PURCHASE/ETC FIREARM (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,POSSESS CONTROLLED SUBSTANCE (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,DUI ALCOHOL (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VEHICLE BREAK-IN/THEFT,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM [$400 OR LESS] (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,SIMPLE BATTERY (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT FROM LIBRARY OR MERCHANT (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM ($400 OR MORE) (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM ($400 OR MORE) (F),,"443 College Blvd, Oceanside, CA 92057",,,ROAD
Target,443,THROW SUBS AT VEH ON HWY (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM [$400 OR LESS] (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,DISORD CONDUCT:ALC (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(All Other Larceny) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(All Other Larceny) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,DUI ALCOHOL:CAUSING BODILY INJURY (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM [$400 OR LESS] (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,DUI ALCOHOL (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(All Other Larceny) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,DISORD CONDUCT:ALC (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,COMMERCIAL ROBBERY - NO WEAPON,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VEHICLE BREAK-IN/THEFT,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VANDALISM ($400 OR MORE) (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,SHOPLIFTING (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(All Other Larceny) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,POSSESS CONTROLLED SUBSTANCE (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,POSSESS CONTROLLED SUBSTANCE (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,BURGLARY (VEHICLE) (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(Shoplift) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,POSSESS CONTROLLED SUBSTANCE (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,PETTY THEFT(from Building) (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,SIMPLE BATTERY (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,WILLFUL CRUELTY TO CHILD:WITH MINOR INJURY (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,SIMPLE BATTERY (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,FRAUD,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VEHICLE BREAK-IN/THEFT,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VEHICLE BREAK-IN/THEFT,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,VEHICLE BREAK-IN/THEFT,,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,SIMPLE BATTERY (M),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,CARRY LOADED FIREARM IN PUBLIC UNDER SPECIFIC CIRCUMSTANCES (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"443 College Blvd, Oceanside, CA 92057",,,
Target,443,POSS OPEN CONTAINER OF ALC IN PUBLIC (I),,"443 College Blvd, Oceanside, CA 92057",,,
Target,2255,PETTY THEFT(All Other Larceny) (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,SHOPLIFTING (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,PETTY THEFT(All Other Larceny) (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,PETTY THEFT(Shoplift) (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
